ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4408	"ENSG00000116337.20"	"AMPD2"	chr1	+	109628082	109629235	109628082	109628495	109629108	109629235	4408	43,24,86	5,0,24	28,77,43	3,13,9	298	149	0.622190845437	1.0	0.811,1.0,0.642	0.824,0.748,0.705	0.059
4409	"ENSG00000116337.20"	"AMPD2"	chr1	+	109628082	109629235	109628082	109628806	109629108	109629235	4409	31,14,53	175,109,258	10,42,22	35,147,177	298	149	0.478697215	1.0	0.081,0.06,0.093	0.125,0.125,0.059	-0.025
4411	"ENSG00000116337.20"	"AMPD2"	chr1	+	109629326	109629916	109629326	109629490	109629795	109629916	4411	8,7,25	204,102,375	5,22,7	42,178,218	298	149	0.308394382858	0.7721209042095277	0.019,0.033,0.032	0.056,0.058,0.016	-0.015
4412	"ENSG00000116337.20"	"AMPD2"	chr1	+	109629326	109629916	109629326	109629490	109629799	109629916	4412	19,14,38	1,0,4	5,30,15	6,6,0	298	149	0.0559266561392	0.22197693416074224	0.905,1.0,0.826	0.294,0.714,1.0	0.241
4413	"ENSG00000204334.8"	"ERICH2"	chr2	+	170776502	170777425	170776502	170777177	170777376	170777425	4413	0,10,0	2,121,0	0,0,0	0,18,0	298	149	1	1.0	0.0,0.04,NA	NA,0.0,NA	0.02
4414	"ENSG00000134222.16"	"PSRC1"	chr1	-	109280776	109281251	109280776	109280916	109281107	109281251	4414	221,364,451	22,18,12	42,35,52	2,0,4	298	149	0.219987278847	0.6093172831373741	0.834,0.91,0.949	0.913,1.0,0.867	-0.029
4415	"ENSG00000134222.16"	"PSRC1"	chr1	-	109280776	109281251	109280776	109281046	109281136	109281251	4415	98,145,134	150,325,261	9,11,24	19,24,44	239	149	0.713378962342	1.0	0.289,0.218,0.242	0.228,0.222,0.254	0.015
4416	"ENSG00000134222.16"	"PSRC1"	chr1	-	109282517	109282731	109282517	109282575	109282679	109282731	4416	11,24,18	190,332,211	0,0,5	28,33,53	253	149	0.0300519716511	0.13878167463876043	0.033,0.041,0.048	0.0,0.0,0.053	0.023
4417	"ENSG00000134222.16"	"PSRC1"	chr1	-	109282679	109283122	109282679	109282789	109283073	109283122	4417	32,68,56	0,1,0	4,8,17	0,0,0	298	149	1	1.0	1.0,0.971,1.0	1.0,1.0,1.0	-0.01
4419	"ENSG00000143126.8"	"CELSR2"	chr1	+	109271216	109271722	109271216	109271296	109271385	109271722	4419	7,4,0	37,108,14	0,0,0	45,36,57	238	149	0.00806327504804	0.05001221435735623	0.106,0.023,0.0	0.0,0.0,0.0	0.043
4420	"ENSG00000143126.8"	"CELSR2"	chr1	+	109271385	109271722	109271385	109271512	109271599	109271722	4420	0,0,0	25,100,10	0,2,0	57,49,63	236	149	1	1.0	0.0,0.0,0.0	0.0,0.025,0.0	-0.008
4421	"ENSG00000143126.8"	"CELSR2"	chr1	+	109272277	109272728	109272277	109272405	109272639	109272728	4421	0,3,0	29,79,11	2,2,2	40,32,48	298	149	0.614321550169	1.0	0.0,0.019,0.0	0.024,0.03,0.02	-0.018
4422	"ENSG00000143126.8"	"CELSR2"	chr1	+	109272639	109273027	109272639	109272728	109272832	109273027	4422	1,4,0	42,108,14	0,0,0	37,48,43	253	149	0.662814939083	1.0	0.014,0.021,0.0	0.0,0.0,0.0	0.012
4425	"ENSG00000172590.18"	"MRPL52"	chr14	+	22829886	22830110	22829886	22829940	22830052	22830110	4425	291,164,169	397,179,308	35,128,27	247,173,111	261	149	0.000124474309813	0.0016799438676791422	0.295,0.343,0.239	0.075,0.297,0.122	0.128
4428	"ENSG00000121940.17"	"CLCC1"	chr1	-	108931827	108934942	108931827	108932501	108934624	108934942	4428	51,34,25	223,128,336	2,4,6	124,143,189	298	149	6.87228052243e-13	5.4642100023451574e-11	0.103,0.117,0.036	0.008,0.014,0.016	0.073
4430	"ENSG00000121940.17"	"CLCC1"	chr1	-	108941404	108943615	108941404	108941494	108943474	108943615	4430	10,6,6	2,0,0	5,0,7	0,0,0	298	149	1	1.0	0.714,1.0,1.0	1.0,NA,1.0	-0.095
4431	"ENSG00000121940.17"	"CLCC1"	chr1	-	108941404	108943615	108941404	108941498	108943474	108943615	4431	4,2,0	144,108,83	0,0,2	44,83,78	298	149	1	1.0	0.014,0.009,0.0	0.0,0.0,0.013	0.003
4432	"ENSG00000121940.17"	"CLCC1"	chr1	-	108941404	108943615	108941404	108941494	108943558	108943615	4432	97,66,37	0,0,0	25,24,55	2,0,0	298	149	1	1.0	1.0,1.0,1.0	0.862,1.0,1.0	0.046
4433	"ENSG00000121940.17"	"CLCC1"	chr1	-	108941404	108943615	108941404	108941498	108943558	108943615	4433	91,62,31	5,6,6	20,24,50	6,0,2	298	149	0.564732696561	1.0	0.901,0.838,0.721	0.625,1.0,0.926	-0.03
4434	"ENSG00000121940.17"	"CLCC1"	chr1	-	108962308	108963467	108962308	108962469	108963342	108963467	4434	16,7,2	4,2,0	0,6,8	2,0,0	298	149	0.163107236332	0.49224344502221945	0.667,0.636,1.0	0.0,1.0,1.0	0.101
4436	"ENSG00000121940.17"	"CLCC1"	chr1	-	108962308	108963453	108962308	108962469	108963360	108963453	4436	16,7,2	60,12,8	0,6,8	8,19,15	298	149	0.884339058027	1.0	0.118,0.226,0.111	0.0,0.136,0.211	0.036
4437	"ENSG00000121940.17"	"CLCC1"	chr1	-	108962308	108963467	108962308	108962469	108963380	108963467	4437	26,12,6	1,2,0	6,8,10	0,0,0	298	149	0.79046685182	1.0	0.929,0.75,1.0	1.0,1.0,1.0	-0.107
4439	"ENSG00000121940.17"	"CLCC1"	chr1	-	108962308	108963484	108962308	108962469	108963400	108963484	4439	26,11,6	2,0,0	8,8,10	0,0,0	298	149	1	1.0	0.867,1.0,1.0	1.0,1.0,1.0	-0.044
4440	"ENSG00000189337.17"	"KAZN"	chr1	+	15060171	15063622	15060171	15060302	15063571	15063622	4440	0,0,3	60,44,40	2,3,0	18,138,74	298	149	1	1.0	0.0,0.0,0.036	0.053,0.011,0.0	-0.009
4442	"ENSG00000123329.20"	"ARHGAP9"	chr12	-	57476070	57476454	57476070	57476166	57476363	57476454	4442	0,3,0	0,0,0	0,0,0	0,6,2	298	149	1	1.0	NA,1.0,NA	NA,0.0,0.0	1.0
4443	"ENSG00000123329.20"	"ARHGAP9"	chr12	-	57476589	57476963	57476589	57476651	57476870	57476963	4443	0,5,0	2,3,0	0,8,0	0,4,0	298	149	1	1.0	0.0,0.455,NA	NA,0.5,NA	-0.272
4444	"ENSG00000123329.20"	"ARHGAP9"	chr12	-	57477155	57477680	57477155	57477269	57477458	57477680	4444	0,2,0	2,16,0	1,0,0	0,15,0	298	149	1	1.0	0.0,0.059,NA	1.0,0.0,NA	-0.471
4445	"ENSG00000109332.20"	"UBE2D3"	chr4	-	102801453	102802638	102801453	102801559	102802560	102802638	4445	108,132,34	1159,1383,548	44,86,87	437,932,954	298	149	0.559705992767	1.0	0.045,0.046,0.03	0.048,0.044,0.044	-0.005
4448	"ENSG00000122417.16"	"ODF2L"	chr1	-	86385457	86387086	86385457	86385590	86386618	86387086	4448	24,21,2	0,0,0	6,21,14	0,0,2	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.778	0.074
4449	"ENSG00000122417.16"	"ODF2L"	chr1	-	86385457	86387086	86385457	86385590	86386914	86387086	4449	18,24,4	25,36,7	7,28,11	8,16,24	298	149	0.387918768896	0.8954325637343769	0.265,0.25,0.222	0.304,0.467,0.186	-0.073
4451	"ENSG00000116044.17"	"NFE2L2"	chr2	-	177232391	177233339	177232391	177232562	177233249	177233339	4451	111,53,112	10,8,9	144,88,395	0,0,0	298	149	4.79616346638e-14	4.741072399536446e-12	0.847,0.768,0.862	1.0,1.0,1.0	-0.174
4452	"ENSG00000116044.17"	"NFE2L2"	chr2	-	177232391	177233339	177232391	177232583	177233249	177233339	4452	9,11,18	535,257,499	23,11,51	523,309,1910	298	149	0.624698171267	1.0	0.008,0.021,0.018	0.022,0.017,0.013	-0.002
4454	"ENSG00000116044.17"	"NFE2L2"	chr2	-	177232391	177234271	177232391	177233339	177234004	177234271	4454	2,2,3	604,350,697	9,13,11	579,378,2400	298	149	0.897024343592	1.0	0.002,0.003,0.002	0.008,0.017,0.002	-0.007
4455	"ENSG00000116044.17"	"NFE2L2"	chr2	-	177233249	177234271	177233249	177233339	177234075	177234271	4455	263,180,278	0,0,13	261,175,1017	0,0,26	298	149	0.798463030307	1.0	1.0,1.0,0.914	1.0,1.0,0.951	-0.012
4457	"ENSG00000116984.15"	"MTR"	chr1	+	236886291	236889336	236886291	236886367	236889180	236889336	4457	0,1,2	45,55,8	1,2,0	25,25,37	298	149	1	1.0	0.0,0.009,0.111	0.02,0.038,0.0	0.021
4458	"ENSG00000198837.10"	"DENND4B"	chr1	-	153930538	153931064	153930538	153930603	153930691	153931064	4458	14,20,15	257,181,181	0,12,12	136,235,225	237	149	0.00554756236377	0.03722974191832803	0.033,0.065,0.05	0.0,0.031,0.032	0.028
4459	"ENSG00000198837.10"	"DENND4B"	chr1	-	153930538	153931064	153930538	153930603	153930946	153931064	4459	16,16,10	1,0,0	4,10,8	0,0,0	298	149	1	1.0	0.889,1.0,1.0	1.0,1.0,1.0	-0.037
4460	"ENSG00000198837.10"	"DENND4B"	chr1	-	153930691	153931064	153930691	153930857	153930946	153931064	4460	6,2,12	112,72,63	6,7,1	38,96,75	238	149	0.544258982381	1.0	0.032,0.017,0.107	0.09,0.044,0.008	0.005
4461	"ENSG00000197121.15"	"PGAP1"	chr2	-	196847002	196848037	196847002	196847200	196847946	196848037	4461	0,2,0	7,32,2	0,2,0	8,8,3	298	149	1	1.0	0.0,0.03,0.0	0.0,0.111,0.0	-0.027
4462	"ENSG00000169696.16"	"ASPSCR1"	chr17	+	82016799	82017113	82016799	82016869	82016940	82017113	4462	41,54,91	195,175,386	26,56,13	100,204,112	220	149	0.490569277039	1.0	0.125,0.173,0.138	0.15,0.157,0.073	0.019
4464	"ENSG00000226476.7"	"LINC01748"	chr1	-	60595537	60596373	60595537	60595699	60596125	60596373	4464	0,43,0	0,2,0	0,55,0	0,0,0	298	149	1	1.0	NA,0.915,NA	NA,1.0,NA	-0.085
4465	"ENSG00000226476.7"	"LINC01748"	chr1	-	60595537	60596373	60595537	60595699	60596168	60596373	4465	0,54,0	0,4,0	0,60,0	0,0,0	298	149	1	1.0	NA,0.871,NA	NA,1.0,NA	-0.129
4467	"ENSG00000099331.14"	"MYO9B"	chr19	+	17202841	17203258	17202841	17202883	17203146	17203258	4467	10,37,24	148,208,275	19,53,45	27,219,193	298	149	1.09801350626e-05	0.00021108089306362207	0.033,0.082,0.042	0.26,0.108,0.104	-0.105
4468	"ENSG00000099331.14"	"MYO9B"	chr19	+	17211650	17213284	17211650	17211774	17211894	17213284	4468	77,190,265	7,13,15	22,187,53	3,17,6	269	149	0.200671159528	0.5707268786731415	0.859,0.89,0.907	0.802,0.859,0.83	0.055
4469	"ENSG00000110011.14"	"DNAJC4"	chr11	+	64233893	64234281	64233893	64233980	64234072	64234281	4469	85,78,622	68,65,253	300,232,721	170,192,198	241	149	0.428404885426	0.9574646308864009	0.436,0.426,0.603	0.522,0.428,0.692	-0.059
4471	"ENSG00000087470.21"	"DNM1L"	chr12	+	32705824	32707413	32705824	32705863	32707366	32707413	4471	0,0,0	2,0,0	0,4,2	0,2,0	298	149	1	1.0	0.0,NA,NA	NA,0.5,1.0	-0.75
4474	"ENSG00000087470.21"	"DNM1L"	chr12	+	32737864	32738296	32737864	32737942	32738263	32738296	4474	63,82,8	104,74,30	29,48,31	26,58,14	298	149	0.0518535398051	0.20979460380216067	0.232,0.357,0.118	0.358,0.293,0.525	-0.156
4476	"ENSG00000122435.11"	"TRMT13"	chr1	+	100140407	100141019	100140407	100140514	100140851	100141019	4476	0,2,0	31,40,16	6,6,12	14,18,12	298	149	1.11652131984e-09	5.961571864693138e-08	0.0,0.024,0.0	0.176,0.143,0.333	-0.209
4477	"ENSG00000068885.15"	"IFT80"	chr3	-	160383436	160384646	160383436	160383504	160384405	160384646	4477	4,17,1	9,4,0	3,9,15	0,10,1	298	149	0.365446117316	0.8640072230661087	0.182,0.68,1.0	1.0,0.31,0.882	-0.11
4478	"ENSG00000070778.13"	"PTPN21"	chr14	-	88469498	88470050	88469498	88469733	88469921	88470050	4478	7,22,4	28,54,6	6,10,8	23,27,21	298	149	0.734565124115	1.0	0.111,0.169,0.25	0.115,0.156,0.16	0.033
4481	"ENSG00000060642.12"	"PIGV"	chr1	+	26794112	26795234	26794112	26794206	26794802	26795234	4481	158,90,130	0,0,0	153,149,265	5,0,6	298	149	0.0124628781088	0.07050731118783604	1.0,1.0,1.0	0.939,1.0,0.957	0.035
4482	"ENSG00000060642.12"	"PIGV"	chr1	+	26794112	26795234	26794112	26794206	26794833	26795234	4482	144,74,115	1,0,2	139,134,223	9,0,5	298	149	0.00487907737756	0.03360682769948343	0.986,1.0,0.966	0.885,1.0,0.957	0.037
4483	"ENSG00000198677.13"	"SKIC3"	chr5	-	95494963	95497488	95494963	95495017	95497415	95497488	4483	4,27,6	290,271,133	10,6,5	235,257,332	298	149	0.00880852738961	0.05365060604079696	0.007,0.047,0.022	0.021,0.012,0.007	0.012
4484	"ENSG00000198677.13"	"SKIC3"	chr5	-	95506933	95509687	95506933	95506992	95509593	95509687	4484	13,21,5	0,5,1	17,18,32	1,5,2	298	149	0.863157798568	1.0	1.0,0.677,0.714	0.895,0.643,0.889	-0.012
4485	"ENSG00000198677.13"	"SKIC3"	chr5	-	95506933	95509687	95506933	95507011	95509593	95509687	4485	0,2,1	186,167,44	0,0,1	125,139,225	298	149	1	1.0	0.0,0.006,0.011	0.0,0.0,0.002	0.005
4486	"ENSG00000198677.13"	"SKIC3"	chr5	-	95512476	95513645	95512476	95512618	95513570	95513645	4486	12,13,6	164,190,38	10,10,13	134,140,221	298	149	0.559905158894	1.0	0.035,0.033,0.073	0.036,0.034,0.029	0.014
4487	"ENSG00000198677.13"	"SKIC3"	chr5	-	95516524	95517060	95516524	95516586	95516671	95517060	4487	24,15,0	124,121,17	19,16,30	59,87,149	234	149	0.0680977523096	0.25720187047985293	0.11,0.073,0.0	0.17,0.105,0.114	-0.069
4489	"ENSG00000198677.13"	"SKIC3"	chr5	-	95516671	95517060	95516671	95516750	95516910	95517060	4489	15,11,1	2,0,0	7,5,29	0,0,0	298	149	1	1.0	0.789,1.0,1.0	1.0,1.0,1.0	-0.07
4490	"ENSG00000198677.13"	"SKIC3"	chr5	-	95516524	95517060	95516524	95516586	95516915	95517060	4490	29,15,0	0,0,0	21,21,40	0,0,2	298	149	1	1.0	1.0,1.0,NA	1.0,1.0,0.909	0.03
4491	"ENSG00000198677.13"	"SKIC3"	chr5	-	95516671	95517060	95516671	95516750	95516915	95517060	4491	15,11,1	86,92,17	7,8,36	43,67,110	298	149	0.0527803952116	0.21267777756895628	0.08,0.056,0.029	0.075,0.056,0.141	-0.036
4492	"ENSG00000198677.13"	"SKIC3"	chr5	-	95516524	95517322	95516524	95517060	95517145	95517322	4492	0,2,0	133,116,27	0,0,0	60,82,185	234	149	1	1.0	0.0,0.011,0.0	0.0,0.0,0.0	0.004
4494	"ENSG00000198677.13"	"SKIC3"	chr5	-	95543183	95547151	95543183	95543323	95547060	95547151	4494	5,4,0	0,0,0	5,4,8	0,0,4	298	149	1	1.0	1.0,1.0,NA	1.0,1.0,0.5	0.167
4495	"ENSG00000198677.13"	"SKIC3"	chr5	-	95543183	95547151	95543183	95543327	95547060	95547151	4495	0,1,0	104,87,1	1,0,2	64,61,119	298	149	1	1.0	0.0,0.006,0.0	0.008,0.0,0.008	-0.003
4497	"ENSG00000198677.13"	"SKIC3"	chr5	-	95543183	95547151	95543183	95543327	95547065	95547151	4497	0,2,0	0,0,0	1,0,2	1,0,0	298	149	1	1.0	NA,1.0,NA	0.333,NA,1.0	0.334
4498	"ENSG00000182272.12"	"B4GALNT4"	chr11	+	375638	375956	375638	375773	375846	375956	4498	32,4,34	72,9,94	15,17,43	55,4,95	222	149	0.264933768301	0.6949183911296182	0.23,0.23,0.195	0.155,0.74,0.233	-0.158
4499	"ENSG00000141258.13"	"SGSM2"	chr17	+	2362837	2363134	2362837	2362905	2362988	2363134	4499	66,33,26	81,56,40	70,50,36	54,103,101	232	149	0.620238607398	1.0	0.344,0.275,0.295	0.454,0.238,0.186	0.012
4500	"ENSG00000163346.17"	"PBXIP1"	chr1	-	154951470	154951921	154951470	154951535	154951794	154951921	4500	2,3,4	73,119,122	5,25,3	181,249,416	298	149	0.171478346928	0.5079490657128461	0.014,0.012,0.016	0.014,0.048,0.004	-0.008
4501	"ENSG00000158286.13"	"RNF207"	chr1	+	6209267	6209539	6209267	6209343	6209413	6209539	4501	0,2,0	23,6,0	4,0,0	17,0,0	219	149	1	1.0	0.0,0.185,NA	0.138,NA,NA	-0.046
4502	"ENSG00000158286.13"	"RNF207"	chr1	+	6212681	6213183	6212681	6212733	6213065	6213183	4502	92,23,0	22,2,0	41,14,0	17,4,0	298	149	1	1.0	0.676,0.852,NA	0.547,0.636,NA	0.172
4505	"ENSG00000105223.21"	"PLD3"	chr19	+	40365552	40365930	40365552	40365585	40365717	40365930	4505	692,297,249	0,3,0	621,377,611	0,0,0	281	149	1	1.0	1.0,0.981,1.0	1.0,1.0,1.0	-0.006
4506	"ENSG00000105223.21"	"PLD3"	chr19	+	40366772	40367879	40366772	40366915	40367695	40367879	4506	2,5,2	824,1159,492	2,8,1	839,1844,1224	298	149	1	1.0	0.001,0.002,0.002	0.001,0.002,0.0	0.001
4513	"ENSG00000223745.8"	"CCDC18-AS1"	chr1	-	93337376	93339274	93337376	93337512	93338229	93339274	4513	22,34,8	4,0,0	111,91,44	80,33,39	298	149	2.63595903993e-07	7.870220562076714e-06	0.733,1.0,1.0	0.41,0.58,0.361	0.461
4514	"ENSG00000143033.18"	"MTF2"	chr1	+	93110229	93110428	93110229	93110246	93110326	93110428	4514	88,253,22	2,12,4	17,118,65	0,3,0	229	149	0.00186449773207	0.01585907082568843	0.966,0.932,0.782	1.0,0.962,1.0	-0.094
4516	"ENSG00000198105.16"	"ZNF248"	chr10	-	37828764	37833116	37828764	37831312	37833024	37833116	4516	50,37,7	15,30,18	24,57,39	16,20,14	298	149	0.141529135977	0.4427409939102971	0.625,0.381,0.163	0.429,0.588,0.582	-0.143
4517	"ENSG00000116809.12"	"ZBTB17"	chr1	-	15943598	15943895	15943598	15943715	15943807	15943895	4517	15,29,54	33,47,127	15,30,14	13,69,63	241	149	0.805719130606	1.0	0.219,0.276,0.208	0.416,0.212,0.121	-0.015
4518	"ENSG00000142910.16"	"TINAGL1"	chr1	+	31583148	31583575	31583148	31583241	31583460	31583575	4518	1,2,15	9,3,219	0,0,0	0,4,37	298	149	1	1.0	0.053,0.25,0.033	NA,0.0,0.0	0.112
4519	"ENSG00000142910.16"	"TINAGL1"	chr1	+	31583148	31584801	31583148	31583575	31584677	31584801	4519	0,2,20	10,2,124	0,0,0	0,2,24	298	149	1	1.0	0.0,0.333,0.075	NA,0.0,0.0	0.136
4520	"ENSG00000142910.16"	"TINAGL1"	chr1	+	31584885	31585340	31584885	31585036	31585150	31585340	4520	0,1,9	12,6,250	0,0,0	2,0,40	263	149	1	1.0	0.0,0.086,0.02	0.0,NA,0.0	0.035
4521	"ENSG00000142910.16"	"TINAGL1"	chr1	+	31585439	31585876	31585439	31585485	31585752	31585876	4521	0,0,7	27,6,353	0,0,2	1,6,74	298	149	1	1.0	0.0,0.0,0.01	0.0,0.0,0.013	-0.001
4522	"ENSG00000142910.16"	"TINAGL1"	chr1	+	31585439	31586755	31585439	31585485	31586709	31586755	4522	4,2,40	0,3,46	0,2,6	0,3,7	298	149	1	1.0	1.0,0.25,0.303	NA,0.25,0.3	0.243
4523	"ENSG00000142910.16"	"TINAGL1"	chr1	+	31585439	31586755	31585439	31585876	31586709	31586755	4523	4,4,48	18,7,364	0,4,6	0,2,66	298	149	1	1.0	0.1,0.222,0.062	NA,0.5,0.043	-0.144
4526	"ENSG00000160050.16"	"CCDC28B"	chr1	+	32201912	32204045	32201912	32202099	32203878	32204045	4526	0,2,0	13,108,326	11,13,6	11,102,66	298	149	1.94501581507e-09	9.949503977088847e-08	0.0,0.009,0.0	0.333,0.06,0.043	-0.142
4527	"ENSG00000160050.16"	"CCDC28B"	chr1	+	32204597	32205387	32204597	32204620	32205193	32205387	4527	6,14,70	21,92,243	24,36,16	13,97,59	298	149	0.0305959062828	0.1404071859841167	0.125,0.071,0.126	0.48,0.157,0.119	-0.145
4528	"ENSG00000171766.17"	"GATM"	chr15	-	45376600	45378544	45376600	45376819	45378384	45378544	4528	0,0,0	17,46,0	0,1,0	25,15,0	298	149	1	1.0	0.0,0.0,NA	0.0,0.032,NA	-0.016
4529	"ENSG00000099957.17"	"P2RX6"	chr22	+	21026010	21026329	21026010	21026076	21026251	21026329	4529	4,2,28	2,0,88	6,13,17	8,19,58	298	149	0.327633985547	0.8039726951614576	0.5,1.0,0.137	0.273,0.255,0.128	0.327
4530	"ENSG00000099957.17"	"P2RX6"	chr22	+	21026419	21028008	21026419	21026957	21027507	21028008	4530	10,5,214	0,0,6	25,49,81	2,0,0	298	149	0.159160290066	0.4830944073994979	1.0,1.0,0.947	0.862,1.0,1.0	0.028
4531	"ENSG00000197165.11"	"SULT1A2"	chr16	-	28595366	28595675	28595366	28595464	28595549	28595675	4531	2,78,0	0,15,0	0,45,0	0,22,1	234	149	1	1.0	1.0,0.768,NA	NA,0.566,0.0	0.601
4533	"ENSG00000153187.21"	"HNRNPU"	chr1	-	244855903	244856625	244855903	244856158	244856456	244856625	4533	162,266,150	3179,3655,1944	64,148,100	1140,1939,1417	298	149	0.796545303072	1.0	0.025,0.035,0.037	0.027,0.037,0.034	-0.0
4534	"ENSG00000153187.21"	"HNRNPU"	chr1	-	244859274	244862381	244859274	244859374	244860334	244862381	4534	0,2,1	3294,3541,1077	3,5,0	963,1671,1447	298	149	1	1.0	0.0,0.0,0.0	0.002,0.001,0.0	-0.001
4535	"ENSG00000153187.21"	"HNRNPU"	chr1	-	244859274	244862381	244859274	244859374	244860357	244862381	4535	614,701,212	0,0,0	203,314,281	0,0,2	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.986	0.005
4536	"ENSG00000153187.21"	"HNRNPU"	chr1	-	244860334	244862534	244860334	244860474	244862460	244862534	4536	32,64,15	2051,2208,597	32,56,27	573,907,877	298	149	3.15932592743e-06	7.089100969064555e-05	0.008,0.014,0.012	0.027,0.03,0.015	-0.013
4537	"ENSG00000121741.17"	"ZMYM2"	chr13	+	19993062	19993919	19993062	19993564	19993825	19993919	4537	64,270,18	39,82,6	29,188,79	6,41,19	298	149	0.0161767323827	0.08676010090924982	0.451,0.622,0.6	0.707,0.696,0.675	-0.135
4538	"ENSG00000131697.18"	"NPHP4"	chr1	-	5862810	5864033	5862810	5863405	5863889	5864033	4538	8,27,34	67,69,154	14,42,4	7,138,61	298	149	0.473540557693	1.0	0.056,0.164,0.099	0.5,0.132,0.032	-0.115
4539	"ENSG00000131697.18"	"NPHP4"	chr1	-	5862810	5866458	5862810	5864033	5864337	5866458	4539	4,11,11	22,40,83	0,12,0	25,81,41	298	149	0.0162018932327	0.08676010090924982	0.083,0.121,0.062	0.0,0.069,0.0	0.066
4540	"ENSG00000148346.12"	"LCN2"	chr9	+	128153099	128153453	128153099	128153126	128153310	128153453	4540	0,0,2	15,0,6	2,0,0	23,0,4	298	149	1	1.0	0.0,NA,0.143	0.042,NA,0.0	0.05
4541	"ENSG00000144591.20"	"GMPPA"	chr2	+	219500120	219502037	219500120	219500218	219501475	219502037	4541	10,10,18	269,112,375	5,14,4	108,163,239	298	149	0.581495063563	1.0	0.018,0.043,0.023	0.023,0.041,0.008	0.004
4542	"ENSG00000144591.20"	"GMPPA"	chr2	+	219501475	219502037	219501475	219501579	219501850	219502037	4542	9,19,34	277,130,412	19,43,32	86,154,212	298	149	1.3570210422e-07	4.553490331969266e-06	0.016,0.068,0.04	0.099,0.123,0.07	-0.056
4544	"ENSG00000144591.20"	"GMPPA"	chr2	+	219500120	219502037	219500120	219500218	219501911	219502037	4544	200,103,316	0,0,1	101,126,196	0,2,0	298	149	1	1.0	1.0,1.0,0.994	1.0,0.969,1.0	0.008
4545	"ENSG00000144591.20"	"GMPPA"	chr2	+	219501475	219502037	219501475	219501579	219501911	219502037	4545	197,113,324	1,6,14	108,146,210	0,7,7	298	149	0.657048166012	1.0	0.99,0.904,0.92	1.0,0.912,0.938	-0.012
4546	"ENSG00000144591.20"	"GMPPA"	chr2	+	219504082	219505362	219504082	219504213	219505227	219505362	4546	21,44,119	272,155,635	49,154,78	112,192,255	298	149	3.10970604822e-09	1.5266778350825032e-07	0.037,0.124,0.086	0.179,0.286,0.133	-0.117
4547	"ENSG00000144591.20"	"GMPPA"	chr2	+	219504082	219505362	219504082	219504218	219505227	219505362	4547	21,45,119	0,0,2	47,155,77	2,4,1	298	149	0.0666284860443	0.2535834419427963	1.0,1.0,0.967	0.922,0.951,0.975	0.04
4548	"ENSG00000144591.20"	"GMPPA"	chr2	+	219504082	219505362	219504082	219504868	219505227	219505362	4548	15,22,62	2,0,2	10,63,35	0,0,0	298	149	0.477589137382	1.0	0.789,1.0,0.939	1.0,1.0,1.0	-0.091
4550	"ENSG00000144591.20"	"GMPPA"	chr2	+	219504082	219505761	219504082	219504213	219505457	219505761	4550	29,48,103	18,0,50	55,168,72	10,14,10	298	149	0.230741462688	0.6321624717463371	0.446,1.0,0.507	0.733,0.857,0.783	-0.14
4551	"ENSG00000144591.20"	"GMPPA"	chr2	+	219504082	219505761	219504082	219505362	219505457	219505761	4551	18,20,44	465,290,1256	19,71,24	253,356,506	244	149	3.90230505576e-07	1.1123222126617918e-05	0.023,0.04,0.021	0.044,0.109,0.028	-0.032
4552	"ENSG00000144591.20"	"GMPPA"	chr2	+	219504082	219505761	219504082	219504213	219505599	219505761	4552	78,69,232	0,0,4	86,171,178	0,0,0	298	149	0.631717734558	1.0	1.0,1.0,0.967	1.0,1.0,1.0	-0.011
4553	"ENSG00000144591.20"	"GMPPA"	chr2	+	219504082	219505761	219504082	219505362	219505599	219505761	4553	69,46,176	4,1,2	53,84,133	0,6,1	298	149	0.621623864734	1.0	0.896,0.958,0.978	1.0,0.875,0.985	-0.009
4554	"ENSG00000144591.20"	"GMPPA"	chr2	+	219505457	219505761	219505457	219505555	219505694	219505761	4554	104,63,307	4,2,25	89,95,211	3,6,18	288	149	0.836959614862	1.0	0.931,0.942,0.864	0.939,0.891,0.858	0.016
4555	"ENSG00000144591.20"	"GMPPA"	chr2	+	219505457	219505761	219505457	219505555	219505714	219505761	4555	95,64,307	267,171,771	83,96,202	87,214,203	298	149	4.32916216869e-05	0.0006810284142788677	0.151,0.158,0.166	0.323,0.183,0.332	-0.121
4556	"ENSG00000144591.20"	"GMPPA"	chr2	+	219504082	219506072	219504082	219505761	219505979	219506072	4556	6,1,12	347,224,1074	6,15,10	124,274,339	298	149	0.00573769771988	0.03798303965694317	0.009,0.002,0.006	0.024,0.027,0.015	-0.016
4557	"ENSG00000144591.20"	"GMPPA"	chr2	+	219505457	219506072	219505457	219505555	219505979	219506072	4557	62,43,214	1,0,20	60,84,143	5,2,0	298	149	0.0248322161562	0.11958371374759907	0.969,1.0,0.843	0.857,0.955,1.0	0.0
