ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
64873	"ENSG00000219626.9"	"FAM228B"	chr2	+	24080875	24080955	24076857	24076969	24095140	24095229	64873	0,2,4	0,0,0	0,3,2	0,0,2	229	149	1	1.0	NA,1.0,1.0	NA,1.0,0.394	0.303
64874	"ENSG00000219626.9"	"FAM228B"	chr2	+	24080878	24080955	24076927	24076969	24095140	24097468	64874	0,2,4	0,0,0	0,3,2	0,0,2	226	149	1	1.0	NA,1.0,1.0	NA,1.0,0.397	0.301
64875	"ENSG00000219626.9"	"FAM228B"	chr2	+	24087265	24087384	24080875	24080955	24095140	24097468	64875	0,0,0	0,4,4	0,1,0	0,3,2	268	149	1	1.0	NA,0.0,0.0	NA,0.156,0.0	-0.078
64877	"ENSG00000219626.9"	"FAM228B"	chr2	+	24124329	24124460	24123468	24123533	24135118	24135187	64877	17,8,2	0,2,0	104,63,19	7,0,0	280	149	0.154529798948	0.9351074710156349	1.0,0.68,1.0	0.888,1.0,1.0	-0.069
64878	"ENSG00000219626.9"	"FAM228B"	chr2	+	24124329	24124460	24123468	24123533	24137908	24138100	64878	8,0,2	0,0,0	21,11,4	0,2,0	280	149	1	1.0	1.0,NA,1.0	1.0,0.745,1.0	0.085
64879	"ENSG00000219626.9"	"FAM228B"	chr2	+	24135118	24135187	24123468	24123533	24137908	24138100	64879	0,4,1	0,0,0	26,19,3	0,2,0	218	149	1	1.0	NA,1.0,1.0	1.0,0.867,1.0	0.044
64880	"ENSG00000219626.9"	"FAM228B"	chr2	+	24135118	24135187	24124162	24124460	24137908	24138100	64880	6,10,3	0,0,2	90,70,17	0,0,0	218	149	0.791257814912	1.0	1.0,1.0,0.506	1.0,1.0,1.0	-0.165
64881	"ENSG00000219626.9"	"FAM228B"	chr2	+	24137908	24138100	24135118	24135187	24139369	24139450	64881	1,3,1	8,4,0	86,63,13	15,9,10	298	149	0.0170723221436	0.1811180531999411	0.059,0.273,1.0	0.741,0.778,0.394	-0.194
64882	"ENSG00000219626.9"	"FAM228B"	chr2	+	24142491	24142746	24139369	24139450	24146747	24146801	64882	0,2,0	12,7,3	0,7,0	77,38,14	298	149	0.427090842903	1.0	0.0,0.125,0.0	0.0,0.084,0.0	0.014
64883	"ENSG00000219626.9"	"FAM228B"	chr2	+	24161505	24161613	24135118	24135187	24164197	24164335	64883	4,4,1	0,2,0	42,31,14	9,0,0	257	149	0.0402571222653	0.3484171087237514	1.0,0.537,1.0	0.73,1.0,1.0	-0.064
64884	"ENSG00000219626.9"	"FAM228B"	chr2	+	24161505	24161613	24135118	24135187	24167626	24167669	64884	0,1,0	0,0,1	0,0,2	0,0,0	257	149	1	1.0	NA,1.0,0.0	NA,NA,1.0	-0.5
64885	"ENSG00000219626.9"	"FAM228B"	chr2	+	24161505	24161613	24146929	24147086	24164197	24164335	64885	10,20,8	0,0,0	88,66,34	3,27,0	257	149	4.64448740567e-05	0.0017080546463070837	1.0,1.0,1.0	0.944,0.586,1.0	0.157
64886	"ENSG00000219626.9"	"FAM228B"	chr2	+	24161505	24161613	24146929	24147086	24167626	24167669	64886	6,13,5	0,0,0	31,22,16	3,4,2	257	149	4.76203638251e-05	0.001736543834332839	1.0,1.0,1.0	0.857,0.761,0.823	0.186
64887	"ENSG00000219626.9"	"FAM228B"	chr2	+	24164197	24164335	24135118	24135187	24167626	24167669	64887	12,11,25	0,0,1	72,71,32	0,0,0	287	149	1	1.0	1.0,1.0,0.928	1.0,1.0,1.0	-0.024
64888	"ENSG00000219626.9"	"FAM228B"	chr2	+	24164197	24164335	24146937	24147086	24167626	24167669	64888	12,9,25	0,0,0	66,98,32	3,4,2	287	149	0.00221203024374	0.03722854682202964	1.0,1.0,1.0	0.919,0.927,0.893	0.087
64889	"ENSG00000219626.9"	"FAM228B"	chr2	+	24164197	24164335	24161505	24161613	24167626	24167669	64889	16,16,28	0,0,0	120,115,52	0,0,2	287	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.931	0.023
64890	"ENSG00000219626.9"	"FAM228B"	chr2	+	24165372	24165500	24164197	24164335	24167626	24167683	64890	0,0,0	12,9,25	3,0,0	63,71,32	277	149	1	1.0	0.0,0.0,0.0	0.025,0.0,0.0	-0.008
64891	"ENSG00000219626.9"	"FAM228B"	chr2	+	24167626	24167683	24146929	24147086	24169355	24169496	64891	2,3,1	0,0,0	22,17,7	1,2,0	206	149	0.564494032563	1.0	1.0,1.0,1.0	0.941,0.86,1.0	0.066
64892	"ENSG00000219626.9"	"FAM228B"	chr2	+	24167626	24167683	24164197	24164335	24169355	24169496	64892	14,12,26	0,9,3	82,84,37	24,42,6	206	149	0.215739479215	1.0	1.0,0.491,0.862	0.712,0.591,0.817	0.078
64895	"ENSG00000198399.16"	"ITSN2"	chr2	-	24206243	24206275	24205213	24205297	24208236	24208316	64895	0,0,0	59,32,15	3,0,0	40,45,38	181	149	1	1.0	0.0,0.0,0.0	0.058,0.0,0.0	-0.019
64896	"ENSG00000198399.16"	"ITSN2"	chr2	-	24209099	24209221	24208236	24208319	24209817	24210033	64896	154,68,32	0,3,0	88,103,64	0,0,0	271	149	1	1.0	1.0,0.926,1.0	1.0,1.0,1.0	-0.025
64898	"ENSG00000198399.16"	"ITSN2"	chr2	-	24286211	24286351	24275712	24275849	24293687	24293775	64898	159,56,13	1,0,0	61,72,79	1,0,0	289	149	1	1.0	0.988,1.0,1.0	0.969,1.0,1.0	0.006
64900	"ENSG00000198399.16"	"ITSN2"	chr2	-	24313459	24313523	24312211	24312375	24315131	24315224	64900	91,27,4	2,0,0	21,22,34	0,0,0	213	149	1	1.0	0.97,1.0,1.0	1.0,1.0,1.0	-0.01
64901	"ENSG00000198399.16"	"ITSN2"	chr2	-	24321813	24321880	24315131	24315224	24328051	24328115	64901	5,2,0	36,14,4	6,4,4	10,18,21	216	149	0.0573943865316	0.4553418872603916	0.087,0.09,0.0	0.293,0.133,0.116	-0.122
64903	"ENSG00000198399.16"	"ITSN2"	chr2	-	24328051	24328115	24315131	24315224	24360303	24360309	64903	36,20,4	2,0,0	12,21,22	0,0,0	213	149	1	1.0	0.926,1.0,1.0	1.0,1.0,1.0	-0.025
64904	"ENSG00000111880.16"	"RNGTT"	chr6	-	88801563	88801632	88769773	88769874	88844356	88844521	64904	178,173,30	13,9,0	31,84,41	0,0,2	218	149	0.000259795067889	0.006857066855664733	0.903,0.929,1.0	1.0,1.0,0.933	-0.034
64905	"ENSG00000109084.14"	"TMEM97"	chr17	+	28325502	28325647	28319199	28319365	28326533	28326875	64905	1172,1366,664	0,9,0	814,1405,211	0,0,0	294	149	1	1.0	1.0,0.987,1.0	1.0,1.0,1.0	-0.004
64913	"ENSG00000138031.15"	"ADCY3"	chr2	-	24820383	24820451	24819368	24820114	24820723	24820796	64913	50,12,31	295,123,186	10,4,2	133,223,141	217	149	2.46488385258e-10	5.426354754298429e-08	0.104,0.063,0.103	0.049,0.012,0.01	0.066
64914	"ENSG00000138031.15"	"ADCY3"	chr2	-	24822510	24822630	24821516	24821640	24823208	24823355	64914	912,310,563	0,1,0	344,670,505	0,0,0	269	149	1	1.0	1.0,0.994,1.0	1.0,1.0,1.0	-0.002
64915	"ENSG00000138031.15"	"ADCY3"	chr2	-	24823208	24823355	24822510	24822630	24824377	24824536	64915	670,204,374	2,0,0	252,493,322	0,0,0	296	149	1	1.0	0.994,1.0,1.0	1.0,1.0,1.0	-0.002
64916	"ENSG00000138031.15"	"ADCY3"	chr2	-	24824377	24824536	24823208	24823355	24826044	24826126	64916	557,218,306	0,0,2	221,405,276	2,0,0	298	149	1	1.0	1.0,1.0,0.987	0.982,1.0,1.0	0.002
64917	"ENSG00000138031.15"	"ADCY3"	chr2	-	24824377	24824536	24823208	24823355	24830708	24830825	64917	325,122,166	0,0,2	128,244,162	0,0,0	298	149	1	1.0	1.0,1.0,0.976	1.0,1.0,1.0	-0.008
64918	"ENSG00000138031.15"	"ADCY3"	chr2	-	24826044	24826126	24824377	24824536	24827545	24827608	64918	433,190,228	0,0,0	146,273,194	0,1,0	231	149	1	1.0	1.0,1.0,1.0	1.0,0.994,1.0	0.002
64919	"ENSG00000138031.15"	"ADCY3"	chr2	-	24826044	24826129	24824377	24824536	24827545	24827608	64919	144,60,97	0,0,0	62,105,75	0,1,0	234	149	1	1.0	1.0,1.0,1.0	1.0,0.985,1.0	0.005
64920	"ENSG00000138031.15"	"ADCY3"	chr2	-	24827545	24827608	24824377	24824536	24830708	24830825	64920	0,0,0	3,2,0	0,1,1	4,2,0	212	149	1	1.0	0.0,0.0,NA	0.0,0.26,1.0	-0.42
64921	"ENSG00000138031.15"	"ADCY3"	chr2	-	24827545	24827608	24826044	24826126	24827901	24828023	64921	410,175,184	0,0,2	140,274,204	1,0,2	212	149	1	1.0	1.0,1.0,0.985	0.99,1.0,0.986	0.003
64922	"ENSG00000138031.15"	"ADCY3"	chr2	-	24827545	24827608	24826044	24826129	24827901	24828023	64922	122,49,52	0,0,0	56,112,85	2,0,0	212	149	1	1.0	1.0,1.0,1.0	0.952,1.0,1.0	0.016
64923	"ENSG00000138031.15"	"ADCY3"	chr2	-	24827901	24828023	24827545	24827608	24830708	24830825	64923	300,120,127	0,0,0	100,185,149	0,0,4	271	149	0.874079325969	1.0	1.0,1.0,1.0	1.0,1.0,0.953	0.016
64924	"ENSG00000138031.15"	"ADCY3"	chr2	-	24827901	24828161	24827545	24827608	24830708	24830825	64924	597,221,281	0,0,0	216,379,328	0,0,4	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.976	0.008
64925	"ENSG00000138031.15"	"ADCY3"	chr2	-	24831661	24831749	24830708	24830825	24834484	24834646	64925	450,153,154	0,0,2	139,205,227	0,0,0	237	149	1	1.0	1.0,1.0,0.98	1.0,1.0,1.0	-0.007
64926	"ENSG00000138031.15"	"ADCY3"	chr2	-	24838846	24838912	24838444	24838622	24839872	24840031	64926	13,9,2	220,62,63	0,0,0	109,99,124	215	149	4.19512722949e-06	0.00023733009868947015	0.039,0.091,0.022	0.0,0.0,0.0	0.051
64927	"ENSG00000138031.15"	"ADCY3"	chr2	-	24872569	24872719	24842253	24842384	24918312	24918987	64927	491,172,133	4,0,0	180,210,205	0,0,0	298	149	1	1.0	0.984,1.0,1.0	1.0,1.0,1.0	-0.005
64929	"ENSG00000115137.12"	"DNAJC27"	chr2	-	24951393	24951554	24943641	24947748	24957042	24957165	64929	13,20,1	2,0,4	22,18,8	0,2,1	298	149	0.0380406336338	0.3331896349962185	0.765,1.0,0.111	1.0,0.818,0.8	-0.247
64930	"ENSG00000115137.12"	"DNAJC27"	chr2	-	24953549	24953635	24951393	24951554	24957042	24957165	64930	2,2,0	5,6,1	3,3,2	7,5,4	235	149	0.228976079108	1.0	0.202,0.174,0.0	0.214,0.276,0.241	-0.118
64931	"ENSG00000115137.12"	"DNAJC27"	chr2	-	24958546	24958601	24957809	24957974	24963404	24963474	64931	9,7,2	4,3,2	3,10,2	1,6,9	204	149	0.245208208742	1.0	0.622,0.63,0.422	0.687,0.549,0.14	0.099
64932	"ENSG00000115137.12"	"DNAJC27"	chr2	-	24963404	24963474	24957809	24957974	24967210	24967293	64932	8,5,2	0,0,0	1,11,13	2,0,0	219	149	0.499091821045	1.0	1.0,1.0,1.0	0.254,1.0,1.0	0.249
64934	"ENSG00000213625.9"	"LEPROT"	chr1	+	65421327	65421459	65420715	65420740	65425302	65425378	64934	0,0,0	257,129,42	0,0,8	135,148,281	281	149	1	1.0	0.0,0.0,0.0	0.0,0.0,0.015	-0.005
64935	"ENSG00000213625.9"	"LEPROT"	chr1	+	65429861	65430048	65425302	65425378	65431802	65436007	64935	925,363,142	6,0,0	514,569,1286	0,2,0	298	149	1	1.0	0.987,1.0,1.0	1.0,0.993,1.0	-0.002
64936	"ENSG00000213625.9"	"LEPROT"	chr1	+	65429930	65430048	65425302	65425378	65431802	65431920	64936	473,192,65	6,0,0	265,313,656	0,2,0	267	149	0.896836746073	1.0	0.978,1.0,1.0	1.0,0.989,1.0	-0.004
64937	"ENSG00000237978.6"	"KCNMB2-AS1"	chr3	-	178757079	178757133	178749045	178749236	178859488	178859623	64937	0,5,0	0,74,0	0,2,0	0,41,0	203	149	1	1.0	NA,0.047,NA	NA,0.035,NA	0.012
64938	"ENSG00000237978.6"	"KCNMB2-AS1"	chr3	-	178757079	178757136	178749109	178749236	178801792	178801934	64938	0,5,0	0,3,0	0,2,0	0,11,0	206	149	1	1.0	NA,0.547,NA	NA,0.116,NA	0.431
64939	"ENSG00000237978.6"	"KCNMB2-AS1"	chr3	-	178841544	178841616	178749045	178749236	178859488	178859550	64939	0,12,0	0,74,0	0,23,0	0,41,0	221	149	1	1.0	NA,0.099,NA	NA,0.274,NA	-0.175
64940	"ENSG00000237978.6"	"KCNMB2-AS1"	chr3	-	178841544	178841616	178801792	178801934	178859488	178859550	64940	0,14,0	0,3,0	0,14,0	0,0,0	221	149	1	1.0	NA,0.759,NA	NA,1.0,NA	-0.241
64943	"ENSG00000237978.6"	"KCNMB2-AS1"	chr3	-	178859488	178859623	178801792	178801934	178860293	178860349	64943	0,69,0	0,0,0	0,64,0	0,2,0	284	149	1	1.0	NA,1.0,NA	NA,0.944,NA	0.056
64956	"ENSG00000100023.20"	"PPIL2"	chr22	+	21669912	21669962	21665999	21666131	21670565	21670611	64956	246,334,181	6,3,2	84,199,203	0,4,8	199	149	0.277478195243	1.0	0.968,0.988,0.985	1.0,0.974,0.95	0.006
64957	"ENSG00000100023.20"	"PPIL2"	chr22	+	21670263	21670376	21669912	21669962	21670565	21670611	64957	17,11,4	193,275,147	2,0,3	73,169,175	262	149	0.000546799980855	0.012317160369212555	0.048,0.022,0.015	0.015,0.0,0.01	0.02
64958	"ENSG00000100023.20"	"PPIL2"	chr22	+	21670298	21670360	21669912	21669962	21670565	21670611	64958	15,0,5	193,275,147	2,0,0	73,169,175	211	149	0.0206472395861	0.2104116175793972	0.052,0.0,0.023	0.019,0.0,0.0	0.019
64959	"ENSG00000100023.20"	"PPIL2"	chr22	+	21670996	21671059	21669912	21670611	21672329	21672381	64959	172,245,154	0,2,0	59,140,156	0,0,5	212	149	0.552565981263	1.0	1.0,0.989,1.0	1.0,1.0,0.956	0.011
64960	"ENSG00000100023.20"	"PPIL2"	chr22	+	21675063	21675115	21672329	21672381	21681298	21681390	64960	130,166,86	0,0,0	34,80,106	0,0,5	201	149	0.617932816938	1.0	1.0,1.0,1.0	1.0,1.0,0.94	0.02
64961	"ENSG00000100023.20"	"PPIL2"	chr22	+	21685637	21685726	21684752	21684913	21686482	21686558	64961	8,4,0	125,135,99	0,0,2	46,89,93	238	149	0.267473863935	1.0	0.039,0.018,0.0	0.0,0.0,0.013	0.015
64963	"ENSG00000100023.20"	"PPIL2"	chr22	+	21686891	21686998	21684752	21684913	21687642	21687732	64963	129,164,81	0,0,0	36,78,87	2,0,0	256	149	1	1.0	1.0,1.0,1.0	0.913,1.0,1.0	0.029
64964	"ENSG00000100023.20"	"PPIL2"	chr22	+	21687642	21687732	21686891	21686998	21688072	21688106	64964	349,376,278	0,0,1	94,224,279	0,0,0	239	149	1	1.0	1.0,1.0,0.994	1.0,1.0,1.0	-0.002
64965	"ENSG00000100023.20"	"PPIL2"	chr22	+	21691384	21691497	21688731	21688849	21693815	21693872	64965	2,1,3	175,212,142	0,0,0	51,129,85	262	149	1	1.0	0.006,0.003,0.012	0.0,0.0,0.0	0.007
64966	"ENSG00000100023.20"	"PPIL2"	chr22	+	21693815	21693872	21688072	21688849	21694592	21694665	64966	233,250,207	1,1,0	67,168,123	0,1,4	206	149	0.577994554326	1.0	0.994,0.995,1.0	1.0,0.992,0.957	0.013
64967	"ENSG00000134744.14"	"TUT4"	chr1	-	52431012	52431460	52425348	52425507	52435364	52435465	64967	292,576,324	0,2,0	214,593,329	0,0,0	298	149	1	1.0	1.0,0.993,1.0	1.0,1.0,1.0	-0.002
64968	"ENSG00000134744.14"	"TUT4"	chr1	-	52435364	52435465	52425348	52425507	52436754	52436963	64968	41,101,46	4,0,0	37,90,57	0,0,0	250	149	0.889456813509	1.0	0.859,1.0,1.0	1.0,1.0,1.0	-0.047
64969	"ENSG00000134744.14"	"TUT4"	chr1	-	52438219	52438335	52436754	52436963	52445786	52445869	64969	165,262,61	0,0,1	74,253,121	0,0,0	265	149	1	1.0	1.0,1.0,0.972	1.0,1.0,1.0	-0.009
64970	"ENSG00000134744.14"	"TUT4"	chr1	-	52438219	52438335	52436754	52436978	52445786	52445869	64970	118,179,47	0,0,0	62,163,79	0,2,0	265	149	1	1.0	1.0,1.0,1.0	1.0,0.979,1.0	0.007
64971	"ENSG00000134744.14"	"TUT4"	chr1	-	52458335	52458449	52446589	52446667	52461133	52461223	64971	83,146,36	14,5,6	50,133,123	4,8,6	263	149	0.137874989885	0.8618509882211152	0.771,0.943,0.773	0.876,0.904,0.921	-0.071
64972	"ENSG00000134744.14"	"TUT4"	chr1	-	52458335	52458449	52446589	52446667	52465069	52465173	64972	29,62,16	6,0,0	23,52,48	0,0,0	263	149	0.0333249599802	0.30113750791605287	0.732,1.0,1.0	1.0,1.0,1.0	-0.089
64973	"ENSG00000134744.14"	"TUT4"	chr1	-	52468180	52468267	52465069	52465173	52471951	52472102	64973	134,190,37	0,3,0	65,165,79	0,0,2	236	149	1	1.0	1.0,0.976,1.0	1.0,1.0,0.961	0.005
64974	"ENSG00000134744.14"	"TUT4"	chr1	-	52471951	52472102	52468180	52468267	52474831	52475535	64974	138,171,15	0,1,0	75,154,106	0,0,0	298	149	1	1.0	1.0,0.988,1.0	1.0,1.0,1.0	-0.004
64975	"ENSG00000134744.14"	"TUT4"	chr1	-	52477707	52477882	52474831	52475535	52488908	52489035	64975	106,152,14	0,4,0	56,132,101	0,0,0	298	149	0.425173626007	1.0	1.0,0.95,1.0	1.0,1.0,1.0	-0.017
64976	"ENSG00000134744.14"	"TUT4"	chr1	-	52481422	52481635	52477707	52477882	52481803	52481923	64976	199,246,28	11,2,2	76,208,183	14,6,18	298	149	0.00280509932256	0.04470345980568605	0.9,0.984,0.875	0.731,0.945,0.836	0.082
64977	"ENSG00000134744.14"	"TUT4"	chr1	-	52481803	52481923	52477707	52477882	52488908	52489035	64977	45,44,14	1,7,1	20,33,44	0,0,2	269	149	0.0014671212689	0.02700987962458072	0.961,0.777,0.886	1.0,1.0,0.924	-0.1
64978	"ENSG00000134744.14"	"TUT4"	chr1	-	52495426	52495515	52493610	52493662	52497005	52497183	64978	56,76,9	0,2,0	18,75,47	0,0,0	238	149	1	1.0	1.0,0.96,1.0	1.0,1.0,1.0	-0.013
64979	"ENSG00000134744.14"	"TUT4"	chr1	-	52497005	52497183	52493610	52493662	52515890	52516054	64979	10,6,2	0,0,0	1,2,0	0,0,4	298	149	0.0292039038429	0.27280380910997004	1.0,1.0,1.0	1.0,1.0,0.0	0.333
64980	"ENSG00000134744.14"	"TUT4"	chr1	-	52497005	52497183	52495426	52495515	52509595	52509712	64980	113,122,14	0,0,0	43,113,87	0,2,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.966,1.0	0.011
64981	"ENSG00000134744.14"	"TUT4"	chr1	-	52509595	52509712	52497005	52497183	52515890	52516054	64981	204,239,26	10,4,2	58,223,181	1,2,0	266	149	0.000479023866829	0.01113450465796907	0.92,0.971,0.879	0.97,0.984,1.0	-0.061
64989	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	69964230	69964427	69962262	69963500	69996685	69996888	64989	0,0,0	0,3,0	0,3,0	3,0,0	298	149	1	1.0	NA,0.0,NA	0.0,1.0,NA	-0.5
64992	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	69964368	69964427	69960115	69963500	69988741	69988838	64992	2,0,0	0,0,0	0,0,0	0,2,1	208	149	1	1.0	1.0,NA,NA	NA,0.0,0.0	1.0
64999	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	69988445	69988505	69960107	69963500	69988741	69988838	64999	0,1,0	0,0,0	0,0,0	0,2,1	209	149	1	1.0	NA,1.0,NA	NA,0.0,0.0	1.0
65005	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	69988741	69988838	69960103	69963500	69996685	69996777	65005	0,0,0	0,3,0	0,4,1	3,0,0	246	149	1	1.0	NA,0.0,NA	0.0,1.0,1.0	-0.667
65030	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70018014	70018131	69996559	69996888	70051202	70051304	65030	0,20,2	6,0,4	10,16,8	0,11,6	266	149	0.331869530554	1.0	0.0,1.0,0.219	1.0,0.449,0.428	-0.219
65032	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70032132	70032255	69996685	69996888	70051202	70051305	65032	0,23,3	6,0,4	6,19,4	0,11,6	272	149	0.600361826753	1.0	0.0,1.0,0.291	1.0,0.486,0.268	-0.154
65034	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70032132	70032255	70018014	70018131	70051202	70051305	65034	0,25,3	0,6,0	6,20,4	2,4,0	272	149	1	1.0	NA,0.695,1.0	0.622,0.733,1.0	0.062
65035	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70032132	70032255	70018014	70018131	70053730	70053772	65035	0,5,0	0,0,0	0,1,0	1,0,0	272	149	1	1.0	NA,1.0,NA	0.0,1.0,NA	0.5
65036	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70032132	70032255	70029996	70031931	70051202	70051305	65036	6,50,13	0,1,0	23,40,35	1,2,0	272	149	0.588129364874	1.0	1.0,0.965,1.0	0.926,0.916,1.0	0.041
65040	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70051202	70051305	70018014	70018131	70053730	70053737	65040	3,13,7	0,0,0	10,8,9	1,0,0	252	149	1	1.0	1.0,1.0,1.0	0.855,1.0,1.0	0.048
65043	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70051202	70051305	70018014	70018131	70085546	70085624	65043	4,33,5	0,1,0	11,14,8	0,0,0	252	149	1	1.0	1.0,0.951,1.0	1.0,1.0,1.0	-0.016
65044	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70051202	70051305	70032132	70032255	70053730	70053737	65044	3,29,7	0,3,0	11,18,12	0,0,0	252	149	0.66460876109	1.0	1.0,0.851,1.0	1.0,1.0,1.0	-0.05
65048	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70053730	70053792	70018014	70018131	70085546	70085573	65048	0,0,0	0,1,0	0,0,1	0,0,0	211	149	1	1.0	NA,0.0,NA	NA,NA,1.0	-1.0
65050	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70053730	70053792	70051044	70051305	70055655	70055749	65050	3,7,10	0,0,0	11,5,10	0,0,2	211	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.779	0.074
65051	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70053730	70053792	70051044	70051305	70055713	70055823	65051	4,7,10	0,11,3	9,5,12	3,5,1	211	149	0.783232570408	1.0	1.0,0.31,0.702	0.679,0.414,0.894	0.008
65052	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70053730	70053792	70051044	70051305	70059642	70059680	65052	2,7,6	0,0,5	6,3,7	0,5,7	211	149	0.12427787395	0.7995798357363074	1.0,1.0,0.459	1.0,0.298,0.414	0.249
65053	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70053730	70053792	70051044	70051305	70083506	70083687	65053	2,9,6	2,6,8	6,3,7	1,10,4	211	149	0.776045001726	1.0	0.414,0.514,0.346	0.809,0.175,0.553	-0.088
65054	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70053730	70053792	70051044	70051305	70083537	70083687	65054	2,5,6	6,6,6	6,3,7	16,15,32	211	149	0.0587851485304	0.4635409110912132	0.191,0.37,0.414	0.209,0.124,0.134	0.169
65055	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70053730	70053792	70051044	70051305	70085546	70085573	65055	2,5,6	4,33,5	6,3,8	14,20,16	211	149	0.991433268508	1.0	0.261,0.097,0.459	0.232,0.096,0.261	0.076
65056	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70053730	70053812	70051202	70051305	70055713	70055910	65056	2,5,6	0,11,3	6,3,7	3,5,1	231	149	0.824463306573	1.0	1.0,0.227,0.563	0.563,0.279,0.819	0.043
65057	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70053730	70053815	70051202	70051305	70055655	70055910	65057	2,5,6	0,0,0	6,3,7	0,0,2	234	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.69	0.103
65058	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70053730	70053815	70051202	70051305	70055713	70055910	65058	2,5,6	0,11,3	6,3,7	3,5,1	234	149	0.825255583073	1.0	1.0,0.224,0.56	0.56,0.276,0.817	0.044
65059	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70053730	70053815	70051202	70051305	70083537	70083687	65059	2,5,6	6,6,6	6,3,7	16,15,32	234	149	0.0606125623687	0.4737050603826225	0.175,0.347,0.389	0.193,0.113,0.122	0.161
65060	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70053730	70053994	70051202	70051305	70055655	70055910	65060	2,7,6	0,0,0	6,3,7	0,0,2	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.636	0.121
65061	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70055655	70055749	70053730	70053792	70083506	70083687	65061	1,2,4	0,4,0	3,1,3	0,0,0	243	149	0.0605041520086	0.47336947898960224	1.0,0.235,1.0	1.0,1.0,1.0	-0.255
65062	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70055655	70055910	70048708	70051305	70059642	70059679	65062	2,2,1	0,0,5	3,0,8	0,5,7	298	149	0.0856358275005	0.610716774841216	1.0,1.0,0.091	1.0,0.0,0.364	0.242
65064	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70055655	70055910	70048708	70051305	70083537	70083687	65064	0,1,0	6,6,6	2,2,4	16,15,32	298	149	0.0199188596995	0.20410298232648305	0.0,0.077,0.0	0.059,0.062,0.059	-0.034
65065	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70055655	70055910	70048708	70051305	70085546	70085624	65065	0,0,0	4,33,5	0,4,2	14,20,16	298	149	0.138023739885	0.8624000745514002	0.0,0.0,0.0	0.0,0.091,0.059	-0.05
65066	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70055655	70055910	70053730	70053792	70059642	70059679	65066	3,4,5	0,4,0	7,2,9	1,0,0	298	149	0.0876655539571	0.6218892026448847	1.0,0.333,1.0	0.778,1.0,1.0	-0.148
65068	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70055655	70055910	70053730	70053792	70085546	70085624	65068	1,2,4	0,0,0	4,6,3	0,0,1	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.6	0.133
65071	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70055713	70055910	70018014	70018131	70085546	70085575	65071	0,0,0	0,1,0	0,4,0	0,0,0	298	149	1	1.0	NA,0.0,NA	NA,1.0,NA	-1.0
65072	"ENSG00000179818.17"	"PCBP1-AS1"	chr2	-	70055713	70055910	70051016	70051305	70059642	70059680	65072	2,13,4	0,0,5	6,5,7	0,5,7	298	149	0.104360412009	0.7049116675260224	1.0,1.0,0.286	1.0,0.333,0.333	0.207
