ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4621	"ENSG00000082641.16"	"NFE2L1"	chr17	+	48050606	48050819	48050606	48050781	48056385	48056598	4621	342,320,135	0,0,0	123,262,212	0,0,4	187	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.977	0.008
4622	"ENSG00000082641.16"	"NFE2L1"	chr17	+	48050606	48051628	48050606	48050781	48056385	48056598	4622	1597,1351,711	0,0,0	603,1136,1192	0,0,4	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.993	0.002
4623	"ENSG00000082641.16"	"NFE2L1"	chr17	+	48050606	48051628	48050606	48050819	48056385	48056598	4623	1420,1157,606	0,0,0	527,964,1079	1,0,0	298	149	1	1.0	1.0,1.0,1.0	0.996,1.0,1.0	0.001
4625	"ENSG00000177239.16"	"MAN1B1"	chr9	+	137088074	137088398	137088074	137088183	137088868	137089005	4625	4,12,2	258,159,338	4,2,0	125,317,394	298	149	0.786767547863	1.0	0.008,0.036,0.003	0.016,0.003,0.0	0.009
4627	"ENSG00000177239.16"	"MAN1B1"	chr9	+	137101483	137105916	137101483	137101672	137106124	137106315	4627	12,6,5	179,141,336	4,10,8	95,214,250	298	149	0.787435788499	1.0	0.032,0.021,0.007	0.021,0.023,0.016	0.0
4628	"ENSG00000177239.16"	"MAN1B1"	chr9	+	137101483	137106315	137101483	137101672	137106688	137106809	4628	147,110,354	0,0,0	109,164,178	0,0,2	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.978	0.007
4629	"ENSG00000172009.15"	"THOP1"	chr19	+	2807441	2807808	2807441	2807773	2808242	2808444	4629	451,398,682	0,4,0	119,130,234	0,0,0	184	149	1	1.0	1.0,0.988,1.0	1.0,1.0,1.0	-0.004
4630	"ENSG00000126768.13"	"TIMM17B"	chrX	-	48896737	48896858	48896758	48896858	48895037	48895101	4630	0,0,0	1010,616,918	0,2,0	544,553,380	170	149	1	1.0	0.0,0.0,0.0	0.0,0.003,0.0	-0.001
4631	"ENSG00000102309.15"	"PIN4"	chrX	+	72181764	72181925	72181764	72181828	72186460	72186534	4631	0,0,2	527,456,722	0,0,0	365,487,324	246	149	1	1.0	0.0,0.0,0.002	0.0,0.0,0.0	0.001
4637	"ENSG00000204138.13"	"PHACTR4"	chr1	+	28457831	28457859	28457831	28457855	28459084	28459258	4637	18,9,4	27,19,2	2,2,6	2,2,24	153	149	0.280575741331	0.9594164209320492	0.394,0.316,0.661	0.493,0.493,0.196	0.063
4640	"ENSG00000159023.23"	"EPB41"	chr1	+	29068732	29068783	29068732	29068768	29097806	29097935	4640	2,4,2	6,0,0	0,2,16	1,0,27	164	149	0.189813288967	0.7453449148746223	0.232,1.0,1.0	0.0,1.0,0.35	0.294
4642	"ENSG00000173540.14"	"GMPPB"	chr3	-	49722863	49723114	49722971	49723114	49722595	49722754	4642	16,10,7	338,171,169	2,6,4	60,92,91	257	149	0.712977960447	1.0	0.027,0.033,0.023	0.019,0.036,0.025	0.001
4644	"ENSG00000060656.20"	"PTPRU"	chr1	+	29311455	29311553	29311455	29311544	29311642	29311759	4644	36,69,44	13,22,46	38,100,359	32,39,158	158	149	0.973838771183	1.0	0.723,0.747,0.474	0.528,0.707,0.682	0.009
4645	"ENSG00000231312.8"	"MAP4K3-DT"	chr2	+	39516413	39517152	39516413	39516541	39518582	39518710	4645	0,0,0	7,1,2	0,0,2	33,6,42	298	149	1	1.0	0.0,0.0,0.0	0.0,0.0,0.023	-0.008
4646	"ENSG00000049323.16"	"LTBP1"	chr2	+	33262721	33262824	33262721	33262821	33263293	33263392	4646	0,3,1	38,54,3	2,2,6	11,21,155	152	149	0.185427226291	0.7360796633215289	0.0,0.052,0.246	0.151,0.085,0.037	0.008
4648	"ENSG00000152582.14"	"SPEF2"	chr5	+	35694287	35694363	35694287	35694348	35695734	35695796	4648	0,0,0	1,0,0	2,1,0	6,0,0	164	149	1	1.0	0.0,NA,NA	0.232,1.0,NA	-0.616
4651	"ENSG00000214021.18"	"TTLL3"	chr3	+	9817644	9818920	9817644	9817759	9820545	9820741	4651	19,17,15	0,2,3	75,61,65	0,0,9	298	149	0.660298701112	1.0	1.0,0.81,0.714	1.0,1.0,0.783	-0.086
4652	"ENSG00000214021.18"	"TTLL3"	chr3	+	9826996	9827240	9826996	9827148	9828308	9828379	4652	16,17,11	0,4,0	86,26,71	0,0,0	241	149	0.224762161168	0.8339926275348376	1.0,0.724,1.0	1.0,1.0,1.0	-0.092
4653	"ENSG00000214021.18"	"TTLL3"	chr3	+	9826996	9827240	9826996	9827072	9828959	9829395	4653	34,33,20	0,3,0	113,96,100	18,8,5	298	149	0.00106077066887	0.016128647983888512	1.0,0.846,1.0	0.758,0.857,0.909	0.107
4654	"ENSG00000214021.18"	"TTLL3"	chr3	+	9833103	9833273	9833103	9833245	9834426	9834503	4654	1,0,4	0,0,0	3,1,1	2,0,0	177	149	1	1.0	1.0,NA,1.0	0.558,1.0,1.0	0.147
4656	"ENSG00000009307.17"	"CSDE1"	chr1	-	114719578	114720717	114720538	114720717	114718612	114718745	4656	1157,1958,1758	0,0,0	749,1480,2031	0,0,2	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.998	0.001
4657	"ENSG00000009307.17"	"CSDE1"	chr1	-	114730507	114730648	114730528	114730648	114730257	114730422	4657	1322,2254,972	0,0,0	777,1493,2288	0,6,0	170	149	1	1.0	1.0,1.0,1.0	1.0,0.995,1.0	0.002
4659	"ENSG00000009307.17"	"CSDE1"	chr1	-	114749820	114750207	114750148	114750207	114739691	114739725	4659	1139,1615,335	0,8,4	568,1183,1804	0,0,0	298	149	1	1.0	1.0,0.99,0.977	1.0,1.0,1.0	-0.011
4660	"ENSG00000009307.17"	"CSDE1"	chr1	-	114749973	114750207	114750148	114750207	114739691	114739725	4660	1139,1615,335	0,8,4	567,1183,1802	0,0,0	298	149	1	1.0	1.0,0.99,0.977	1.0,1.0,1.0	-0.011
4661	"ENSG00000009307.17"	"CSDE1"	chr1	-	114749816	114750207	114749820	114750207	114739691	114739890	4661	1,0,0	1095,1661,333	0,0,0	551,1119,1805	153	149	1	1.0	0.001,0.0,0.0	0.0,0.0,0.0	0.0
4662	"ENSG00000009307.17"	"CSDE1"	chr1	-	114749820	114750207	114749973	114750207	114739752	114739890	4662	1582,2475,459	0,0,0	735,1553,2665	0,0,1	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0
4664	"ENSG00000213901.11"	"SLC23A3"	chr2	-	219169284	219169406	219169308	219169406	219169028	219169102	4664	2,2,0	1,0,0	5,0,2	4,0,2	173	149	1	1.0	0.633,1.0,NA	0.518,NA,0.463	0.326
4665	"ENSG00000213782.7"	"DDX47"	chr12	+	12813345	12813516	12813345	12813454	12814130	12814224	4665	6,0,1	710,513,378	8,2,1	222,342,444	211	149	0.894285366378	1.0	0.006,0.0,0.002	0.025,0.004,0.002	-0.008
4666	"ENSG00000213782.7"	"DDX47"	chr12	+	12823202	12824016	12823202	12823319	12824539	12824677	4666	464,388,465	0,0,4	179,226,324	1,0,0	298	149	1	1.0	1.0,1.0,0.983	0.989,1.0,1.0	-0.002
4667	"ENSG00000123607.16"	"TTC21B"	chr2	-	165883789	165884018	165883793	165884018	165880678	165880799	4667	1,0,2	89,111,71	0,2,0	55,72,75	153	149	1	1.0	0.011,0.0,0.027	0.0,0.026,0.0	0.004
4669	"ENSG00000123607.16"	"TTC21B"	chr2	-	165931740	165931856	165931757	165931856	165930171	165930364	4669	1,0,0	47,55,6	1,0,0	18,32,44	166	149	1	1.0	0.019,0.0,0.0	0.047,0.0,0.0	-0.009
4671	"ENSG00000265241.8"	"RBM8A"	chr1	-	145926808	145927077	145927017	145927077	145926481	145926618	4671	2581,2966,3005	10,3,8	873,1765,792	2,4,2	298	149	1	1.0	0.992,0.998,0.995	0.995,0.995,0.995	0.0
4672	"ENSG00000115685.15"	"PPP1R7"	chr2	+	241158483	241158549	241158483	241158531	241159212	241159343	4672	412,392,511	11,7,16	268,232,341	3,7,0	167	149	0.00975591741989	0.08768655441399655	0.971,0.98,0.966	0.988,0.967,1.0	-0.013
4674	"ENSG00000245281.9"	"ASAH1-AS1"	chr8	+	18084385	18085485	18084385	18084939	18086882	18086936	4674	11,7,7	5,0,2	4,10,6	2,1,0	298	149	0.0922296443766	0.45406431847455636	0.524,1.0,0.636	0.5,0.833,1.0	-0.058
4676	"ENSG00000169359.16"	"SLC33A1"	chr3	-	155833467	155834041	155833856	155834041	155829687	155829903	4676	168,107,48	1,0,0	167,188,204	4,11,4	298	149	6.03687852929e-05	0.0016272685738008233	0.988,1.0,1.0	0.954,0.895,0.962	0.059
4679	"ENSG00000197956.10"	"S100A6"	chr1	-	153535788	153535991	153535948	153535991	153535201	153535360	4679	207,0,195	21753,6,19846	130,0,93	18375,17,12488	298	149	1	1.0	0.005,0.0,0.005	0.004,0.0,0.004	0.001
4680	"ENSG00000231365.7"	"WARS2-AS1"	chr1	+	119150564	119150746	119150564	119150652	119178643	119183933	4680	23,9,17	0,2,0	9,26,19	2,0,1	243	149	0.792607928569	1.0	1.0,0.734,1.0	0.734,1.0,0.921	0.026
4681	"ENSG00000076242.17"	"MLH1"	chr3	+	36994829	36994953	36994829	36994903	36996618	36996709	4681	1,0,0	2,2,2	4,1,0	0,0,0	199	149	1	1.0	0.272,0.0,0.0	1.0,1.0,NA	-0.909
4682	"ENSG00000076242.17"	"MLH1"	chr3	+	37000954	37001053	37000954	37001048	37004400	37004474	4682	227,204,80	13,3,7	55,108,87	4,1,1	154	149	0.0425447477434	0.26355682466496777	0.944,0.985,0.917	0.93,0.991,0.988	-0.021
4683	"ENSG00000112655.16"	"PTK7"	chr6	+	43132420	43132765	43132420	43132687	43138848	43138982	4683	0,6,5	22,983,481	0,6,2	6,609,838	227	149	1	1.0	0.0,0.004,0.007	0.0,0.006,0.002	0.001
4684	"ENSG00000112655.16"	"PTK7"	chr6	+	43142171	43143620	43142171	43142299	43144450	43144606	4684	37,885,673	0,13,5	5,543,698	0,2,21	298	149	0.137965674235	0.5958984991291902	1.0,0.971,0.985	1.0,0.993,0.943	0.007
4685	"ENSG00000077616.11"	"NAALAD2"	chr11	+	90158144	90159337	90158144	90158238	90162948	90163034	4685	0,44,0	0,1,0	0,9,0	0,0,0	298	149	1	1.0	NA,0.957,NA	NA,1.0,NA	-0.043
4687	"ENSG00000186409.19"	"CCDC30"	chr1	+	42463285	42463898	42463285	42463657	42480460	42480566	4687	3,6,2	0,0,0	4,6,0	0,3,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.5,NA	0.25
4688	"ENSG00000186409.19"	"CCDC30"	chr1	+	42463311	42463890	42463311	42463657	42480460	42480566	4688	0,6,2	0,0,0	2,6,0	0,3,0	298	149	1	1.0	NA,1.0,1.0	1.0,0.5,NA	0.25
4692	"ENSG00000206503.14"	"HLA-A"	chr6	+	29942756	29943543	29942756	29943026	29944121	29944397	4692	260,0,327	2,0,0	181,1,179	0,0,0	298	149	1	1.0	0.985,NA,1.0	1.0,1.0,1.0	-0.008
4693	"ENSG00000206503.14"	"HLA-A"	chr6	+	29944499	29944634	29944499	29944616	29945058	29945091	4693	4,1,4	334,191,278	3,0,0	143,117,260	167	149	1	1.0	0.011,0.005,0.013	0.018,0.0,0.0	0.004
4694	"ENSG00000206503.14"	"HLA-A"	chr6	+	29944499	29945091	29944499	29944616	29945233	29945281	4694	156,22,223	0,0,3	140,18,77	0,0,0	298	149	1	1.0	1.0,1.0,0.974	1.0,1.0,1.0	-0.009
4695	"ENSG00000068912.15"	"ERLEC1"	chr2	+	53808298	53808467	53808298	53808460	53809213	53809273	4695	0,1,0	397,293,260	0,0,0	425,412,601	156	149	1	1.0	0.0,0.003,0.0	0.0,0.0,0.0	0.001
4696	"ENSG00000068912.15"	"ERLEC1"	chr2	+	53812948	53814620	53812948	53813073	53814859	53814935	4696	333,233,226	2,0,0	288,350,479	0,4,10	298	149	0.0514974352272	0.2987490962869863	0.988,1.0,1.0	1.0,0.978,0.96	0.017
4700	"ENSG00000166337.11"	"TAF10"	chr11	-	6611534	6611818	6611663	6611818	6611387	6611452	4700	72,41,62	2337,1244,2275	42,56,66	2059,1187,1485	278	149	0.262510249964	0.9178032161842953	0.016,0.017,0.014	0.011,0.025,0.023	-0.004
4701	"ENSG00000228203.8"	"GRASLND"	chr2	-	6916815	6917224	6916849	6917224	6915822	6915967	4701	2,0,0	0,0,0	4,0,0	1,0,0	183	149	1	1.0	1.0,NA,NA	0.765,NA,NA	0.235
4703	"ENSG00000228203.8"	"GRASLND"	chr2	-	6918284	6918680	6918401	6918680	6916815	6917224	4703	7,0,0	2,0,0	13,0,0	5,0,0	266	149	1	1.0	0.662,NA,NA	0.593,NA,NA	0.069
4709	"ENSG00000117262.19"	"GPR89A"	chr1	+	145643868	145644067	145643868	145643978	145646183	145646272	4709	0,2,0	3,0,2	0,0,0	0,0,1	238	149	1	1.0	0.0,1.0,0.0	NA,NA,0.0	0.333
4710	"ENSG00000143314.12"	"MRPL24"	chr1	-	156740930	156741088	156741011	156741088	156738521	156738764	4710	48,18,30	592,118,446	8,8,18	266,112,234	230	149	0.0355520520027	0.2312829014862215	0.05,0.09,0.042	0.019,0.044,0.047	0.024
4711	"ENSG00000105576.16"	"TNPO2"	chr19	-	12723768	12723932	12723772	12723932	12723248	12723365	4711	93,60,33	22,7,8	22,15,45	0,1,6	153	149	0.00803761112318	0.07638067081882388	0.805,0.893,0.801	1.0,0.936,0.88	-0.106
4715	"ENSG00000158796.17"	"DEDD"	chr1	-	161124339	161124526	161124413	161124526	161124137	161124210	4715	101,129,81	2,12,1	81,139,86	0,9,0	223	149	0.188310380432	0.7412856073563034	0.971,0.878,0.982	1.0,0.912,1.0	-0.027
4720	"ENSG00000106278.12"	"PTPRZ1"	chr7	+	122010333	122013889	122010333	122011309	122019123	122019268	4720	0,656,0	0,208,0	0,44,0	0,115,0	298	149	1	1.0	NA,0.612,NA	NA,0.161,NA	0.451
4722	"ENSG00000114346.14"	"ECT2"	chr3	+	172752149	172752436	172752149	172752272	172754508	172754660	4722	151,21,3	0,0,1	4,0,6	0,0,0	298	149	1	1.0	1.0,1.0,0.6	1.0,NA,1.0	-0.133
4723	"ENSG00000114346.14"	"ECT2"	chr3	+	172752149	172752472	172752149	172752272	172754508	172754660	4723	186,21,3	0,0,1	4,0,6	0,0,0	298	149	1	1.0	1.0,1.0,0.6	1.0,NA,1.0	-0.133
4725	"ENSG00000114346.14"	"ECT2"	chr3	+	172764277	172764500	172764277	172764413	172769006	172769143	4725	1906,667,144	47,12,2	80,48,114	0,0,4	236	149	0.0596628207516	0.33113371992696167	0.962,0.972,0.978	1.0,1.0,0.947	-0.012
4729	"ENSG00000158773.14"	"USF1"	chr1	-	161042554	161042670	161042585	161042670	161042115	161042217	4729	270,247,272	117,68,133	116,224,207	23,76,78	180	149	0.169766510231	0.6924101334312402	0.656,0.75,0.629	0.807,0.709,0.687	-0.056
4730	"ENSG00000158773.14"	"USF1"	chr1	-	161043252	161043360	161043267	161043360	161042832	161042882	4730	10,4,2	222,296,317	0,0,2	136,222,225	164	149	0.286519708278	0.9701014255419803	0.039,0.012,0.006	0.0,0.0,0.008	0.016
4733	"ENSG00000025800.14"	"KPNA6"	chr1	+	32156852	32156945	32156852	32156927	32157345	32157445	4733	105,132,33	0,0,0	17,54,35	0,2,2	167	149	0.382255311648	1.0	1.0,1.0,1.0	1.0,0.96,0.94	0.033
4734	"ENSG00000058056.10"	"USP13"	chr3	+	179701007	179701179	179701007	179701129	179706933	179707076	4734	2,2,0	70,93,26	0,4,2	22,24,36	199	149	0.12442173973	0.5560282531474641	0.021,0.016,0.0	0.0,0.111,0.04	-0.038
4738	"ENSG00000161618.10"	"ALDH16A1"	chr19	+	49461618	49462036	49461618	49461800	49462569	49462755	4738	152,138,51	14,13,16	43,122,25	2,5,4	298	149	0.0195398040274	0.14736038337746127	0.844,0.841,0.614	0.915,0.924,0.758	-0.099
4740	"ENSG00000159842.16"	"ABR"	chr17	-	1057843	1058045	1057969	1058045	1056997	1057102	4740	10,2,0	419,94,65	0,2,6	139,298,287	275	149	1	1.0	0.013,0.011,0.0	0.0,0.004,0.011	0.003
4741	"ENSG00000159842.16"	"ABR"	chr17	-	1083519	1083627	1083521	1083627	1079329	1079390	4741	360,66,52	0,0,0	109,243,252	0,2,0	151	149	1	1.0	1.0,1.0,1.0	1.0,0.992,1.0	0.003
4742	"ENSG00000159352.16"	"PSMD4"	chr1	+	151266003	151266121	151266003	151266112	151266307	151266439	4742	118,97,111	1208,948,1730	49,54,81	729,861,864	158	149	0.263731856581	0.920234676676112	0.084,0.088,0.057	0.06,0.056,0.081	0.011
4744	"ENSG00000120616.16"	"EPC1"	chr10	-	32273013	32273281	32273162	32273281	32272025	32272167	4744	10,32,10	41,47,15	4,17,21	42,87,33	298	149	0.0429665931688	0.2649203772574481	0.109,0.254,0.25	0.045,0.089,0.241	0.079
4745	"ENSG00000141480.18"	"ARRB2"	chr17	+	4716411	4716671	4716411	4716608	4717216	4717276	4745	4,0,0	188,106,58	0,0,0	138,64,77	212	149	1	1.0	0.015,0.0,0.0	0.0,0.0,0.0	0.005
4746	"ENSG00000141480.18"	"ARRB2"	chr17	+	4719282	4719420	4719282	4719289	4720215	4720299	4746	1492,856,516	2,1,0	1309,448,513	0,0,0	280	149	1	1.0	0.997,0.998,1.0	1.0,1.0,1.0	-0.002
4747	"ENSG00000135046.14"	"ANXA1"	chr9	+	73154197	73154342	73154197	73154340	73158521	73158601	4747	23,13,6	23,0,0	2,0,2	1,0,2	151	149	1	1.0	0.497,1.0,1.0	0.664,NA,0.497	0.252
4748	"ENSG00000099338.23"	"CATSPERG"	chr19	+	38362375	38362832	38362375	38362574	38364890	38364971	4748	1,0,1	0,0,0	15,6,0	1,0,0	298	149	1	1.0	1.0,NA,1.0	0.882,1.0,NA	0.059
4750	"ENSG00000155363.19"	"MOV10"	chr1	+	112696147	112696283	112696147	112696251	112696436	112696534	4750	7,12,10	150,188,310	4,11,13	78,265,174	181	149	0.549519684841	1.0	0.037,0.05,0.026	0.041,0.033,0.058	-0.006
4751	"ENSG00000155363.19"	"MOV10"	chr1	+	112696147	112696534	112696147	112696251	112696629	112696846	4751	119,175,254	0,0,0	75,232,169	0,1,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.991,1.0	0.003
4752	"ENSG00000074755.15"	"ZZEF1"	chr17	-	4070683	4070924	4070810	4070924	4067162	4067242	4752	100,72,10	2,0,0	25,33,70	2,1,9	276	149	4.17186901979e-05	0.0012456334319581052	0.964,1.0,1.0	0.871,0.947,0.808	0.113
4753	"ENSG00000204583.10"	"LRCOL1"	chr12	-	132604700	132604831	132604705	132604831	132604461	132604584	4753	0,0,1	0,0,5	0,0,1	0,0,3	154	149	1	1.0	NA,NA,0.162	NA,NA,0.244	-0.082
4754	"ENSG00000144481.17"	"TRPM8"	chr2	+	233983052	233983351	233983052	233983224	233985687	233985865	4754	0,0,1	0,0,0	0,0,2	0,5,0	276	149	1	1.0	NA,NA,1.0	NA,0.0,1.0	0.5
4755	"ENSG00000135018.14"	"UBQLN1"	chr9	-	83666349	83669327	83669184	83669327	83665029	83665145	4755	973,581,516	28,113,16	327,448,702	5,33,30	298	149	0.216693805807	0.815043257617425	0.946,0.72,0.942	0.97,0.872,0.921	-0.052
4758	"ENSG00000137409.21"	"MTCH1"	chr6	-	36970405	36970694	36970646	36970694	36970038	36970114	4758	872,1281,1856	0,0,6	472,1713,1283	2,3,8	298	149	1	1.0	1.0,1.0,0.994	0.992,0.997,0.988	0.006
4759	"ENSG00000137409.21"	"MTCH1"	chr6	-	36972651	36972796	36972702	36972796	36970646	36970694	4759	580,752,1199	398,755,762	363,1528,1089	176,593,377	200	149	3.4138819105e-08	3.0162108014660813e-06	0.521,0.426,0.54	0.606,0.657,0.683	-0.153
4761	"ENSG00000137409.21"	"MTCH1"	chr6	-	36975657	36977250	36977198	36977250	36972651	36972796	4761	730,1187,1386	0,0,2	383,1509,1022	0,0,0	298	149	1	1.0	1.0,1.0,0.997	1.0,1.0,1.0	-0.001
4762	"ENSG00000137409.21"	"MTCH1"	chr6	-	36975653	36975717	36975657	36975717	36972702	36972796	4762	0,1,0	730,1185,1384	0,0,3	383,1507,1022	153	149	1	1.0	0.0,0.001,0.0	0.0,0.0,0.003	-0.001
4764	"ENSG00000137409.21"	"MTCH1"	chr6	-	36977633	36978155	36978077	36978155	36977198	36977250	4764	935,1370,1622	0,0,0	490,1924,1383	0,0,4	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.994	0.002
4765	"ENSG00000137409.21"	"MTCH1"	chr6	-	36985806	36986173	36985852	36986173	36981587	36981672	4765	0,4,0	856,1170,1311	0,0,0	352,1504,1142	195	149	1	1.0	0.0,0.003,0.0	0.0,0.0,0.0	0.001
4768	"ENSG00000134686.21"	"PHC2"	chr1	-	33334089	33334292	33334184	33334292	33332274	33332404	4768	759,425,713	110,99,149	168,3388,842	17,177,61	244	149	0	0.0	0.808,0.724,0.745	0.858,0.921,0.894	-0.132
4771	"ENSG00000023228.14"	"NDUFS1"	chr2	-	206149779	206149925	206149817	206149925	206149019	206149096	4771	2,2,0	605,343,154	2,0,0	134,162,144	187	149	1	1.0	0.003,0.005,0.0	0.012,0.0,0.0	-0.001
4781	"ENSG00000171130.19"	"ATP6V0E2"	chr7	+	149878677	149878790	149878677	149878746	149879165	149879225	4781	249,83,227	0,1,0	77,90,99	0,0,0	193	149	1	1.0	1.0,0.985,1.0	1.0,1.0,1.0	-0.005
4782	"ENSG00000122133.17"	"PAEP"	chr9	+	135565784	135565830	135565784	135565801	135566552	135566955	4782	0,0,1	0,0,0	0,1,0	0,14,0	178	149	1	1.0	NA,NA,1.0	NA,0.056,NA	0.944
4783	"ENSG00000174227.16"	"PIGG"	chr4	+	499239	499725	499239	499489	500395	500601	4783	38,28,12	145,56,44	18,74,49	57,91,46	298	149	0.00232962342105	0.029460498891344097	0.116,0.2,0.12	0.136,0.289,0.348	-0.112
4784	"ENSG00000174227.16"	"PIGG"	chr4	+	521055	521273	521055	521249	521659	521941	4784	144,66,106	11,8,27	39,143,70	16,18,11	173	149	0.33936304218	1.0	0.919,0.877,0.772	0.677,0.872,0.846	0.058
4786	"ENSG00000160211.20"	"G6PD"	chrX	-	154533568	154533669	154533575	154533669	154532941	154533128	4786	14,0,0	15371,632,4099	10,0,0	6624,519,1451	156	149	1	1.0	0.001,0.0,0.0	0.001,0.0,0.0	0.0
4787	"ENSG00000160211.20"	"G6PD"	chrX	-	154535936	154536045	154535953	154536045	154535167	154535385	4787	17329,732,3631	67,0,30	6784,589,1651	60,0,9	166	149	1	1.0	0.996,1.0,0.991	0.99,1.0,0.994	0.001
4791	"ENSG00000119778.15"	"ATAD2B"	chr2	-	23786026	23786223	23786041	23786223	23782868	23783028	4791	21,32,9	8,11,0	12,17,6	4,5,0	164	149	0.640517802866	1.0	0.705,0.726,1.0	0.732,0.755,1.0	-0.019
4793	"ENSG00000132471.12"	"WBP2"	chr17	-	75855179	75855335	75855238	75855335	75851567	75851676	4793	5,2,4	696,380,363	15,13,19	932,1225,1450	208	149	1	1.0	0.005,0.004,0.008	0.011,0.008,0.009	-0.004
4795	"ENSG00000170632.14"	"ARMC10"	chr7	+	103083681	103084062	103083681	103083830	103086629	103086764	4795	13,22,10	556,388,241	2,3,3	299,363,335	298	149	0.00284081272028	0.034331300490186026	0.012,0.028,0.02	0.003,0.004,0.004	0.016
4798	"ENSG00000112992.18"	"NNT"	chr5	+	43612907	43613481	43612907	43613137	43615847	43616065	4798	0,0,0	20,79,34	0,0,1	16,31,44	298	149	1	1.0	0.0,0.0,0.0	0.0,0.0,0.011	-0.004
4799	"ENSG00000112992.18"	"NNT"	chr5	+	43647923	43648440	43647923	43648182	43649146	43649308	4799	0,3,5	0,6,0	0,2,2	0,0,0	298	149	1	1.0	NA,0.2,1.0	NA,1.0,1.0	-0.4
4800	"ENSG00000129071.10"	"MBD4"	chr3	-	129436442	129437308	129436460	129437308	129434061	129434136	4800	109,126,101	224,241,173	52,87,69	132,182,123	167	149	0.426631080043	1.0	0.303,0.318,0.342	0.26,0.299,0.334	0.023
4801	"ENSG00000129071.10"	"MBD4"	chr3	-	129437719	129437950	129437807	129437950	129434061	129434136	4801	114,94,43	2,0,0	38,70,57	2,0,0	237	149	1	1.0	0.973,1.0,1.0	0.923,1.0,1.0	0.017
4802	"ENSG00000137312.15"	"FLOT1"	chr6	-	30741189	30741704	30741613	30741704	30740495	30740591	4802	86,93,218	0,0,0	175,215,316	2,0,1	298	149	1	1.0	1.0,1.0,1.0	0.978,1.0,0.994	0.009
4803	"ENSG00000137312.15"	"FLOT1"	chr6	-	30741189	30741704	30741613	30741704	30740678	30740798	4803	1475,899,3207	15,16,47	1405,1264,5552	15,18,327	298	149	1.2074739264e-07	8.675235748135385e-06	0.98,0.966,0.972	0.979,0.972,0.895	0.024
4804	"ENSG00000137312.15"	"FLOT1"	chr6	-	30741613	30741704	30741661	30741704	30741189	30741333	4804	1091,560,1778	6,1,13	851,573,3400	1,4,25	197	149	1	1.0	0.993,0.998,0.99	0.998,0.991,0.99	0.001
4805	"ENSG00000140859.16"	"KIFC3"	chr16	-	57761314	57761536	57761412	57761536	57761041	57761171	4805	11,0,6	1032,19,436	22,4,17	539,220,744	247	149	0.0197793901596	0.14856288504491783	0.006,0.0,0.008	0.024,0.011,0.014	-0.012
4806	"ENSG00000001460.18"	"STPG1"	chr1	-	24383866	24384003	24383901	24384003	24379652	24379823	4806	5,0,0	47,42,0	0,0,0	17,47,4	184	149	1	1.0	0.079,0.0,NA	0.0,0.0,0.0	0.04
4807	"ENSG00000042445.14"	"RETSAT"	chr2	-	85345512	85346094	85345974	85346094	85344593	85344732	4807	16,8,8	228,95,127	7,4,4	288,46,259	298	149	0.000883684605972	0.013955386361944289	0.034,0.04,0.031	0.012,0.042,0.008	0.014
4808	"ENSG00000167778.9"	"SPRYD3"	chr12	-	53074648	53075219	53075094	53075219	53073285	53073471	4808	252,25,37	0,0,0	153,19,150	1,0,9	298	149	0.0029081261057	0.03488684124599376	1.0,1.0,1.0	0.987,1.0,0.893	0.04
4809	"ENSG00000160753.17"	"RUSC1"	chr1	+	155323401	155323812	155323401	155323727	155324844	155324943	4809	2,5,6	2,0,6	6,3,4	2,2,4	234	149	0.710428455848	1.0	0.389,1.0,0.389	0.656,0.489,0.389	0.081
4810	"ENSG00000160753.17"	"RUSC1"	chr1	+	155325101	155325490	155325101	155325178	155325566	155325672	4810	341,234,317	0,0,2	140,163,176	0,0,0	298	149	1	1.0	1.0,1.0,0.988	1.0,1.0,1.0	-0.004
4811	"ENSG00000114062.22"	"UBE3A"	chr15	-	25407066	25409207	25409087	25409207	25405460	25405502	4811	11,7,0	38,115,11	18,28,18	17,34,40	298	149	4.71002492564e-09	5.309334993764539e-07	0.126,0.03,0.0	0.346,0.292,0.184	-0.222
4812	"ENSG00000114062.22"	"UBE3A"	chr15	-	25408571	25408684	25408619	25408684	25407066	25407262	4812	0,2,0	1,0,0	0,0,0	0,1,3	197	149	1	1.0	0.0,1.0,NA	NA,0.0,0.0	0.5
4813	"ENSG00000114062.22"	"UBE3A"	chr15	-	25415709	25415842	25415714	25415842	25411907	25411971	4813	1,2,0	0,3,0	0,0,0	0,2,0	154	149	1	1.0	1.0,0.392,NA	NA,0.0,NA	0.696
